0.01
0
0
0.01
-0.01
0.01
0
0
-0.01
0
-0.03
0
0.03
0
0
0.01
0.01
0.01
0
0.01
0
0.01
0
0.01
0
0.01
0.01
0
0.01
0
0.01
0
0.01
0.01
0
0.01
0
0.01
0
0.01
0
0
0.01
0
0.01
0.01
0.11
0.19
0.24
0.11
0.81
0.83
0.26
0.11
-0.01
-0.3
-0.17
0
0.01
-0.1
-0.31
-0.39
-0.17
-0.07
-0.21
-0.16
0.03
-0.11
-0.26
0.01
0.23
0
-0.16
0.2
0
-0.14
0.06
-0.04
-0.03
-0.06
0
-0.06
-0.09
0.06
0.14
0.06
-0.01
-0.01
0.03
-0.01
-0.11
0.1
0.04
0.04
0.03
-0.03
-0.03
0.09
0.03
0.03
0.04
0
-0.09
0.06
0.06
-0.1
0
0.04
0
-0.03
-0.01
0.03
-0.06
-0.13
-0.37
-0.36
-0.43
-0.23
0.11
-0.13
-0.09
-0.07
-0.01
0.23
0.19
0.17
0.39
0.2
-0.04
0
0.31
0.2
0.06
0.09
0.07
-0.09
-0.06
0.23
0.11
0.2
0.04
0.01
0
0.01
-0.01
0
0.07
0
0.01
0
0
0.01
0
0.01
0
0.01
0
0.01
0.01
0
0.01
0
0.01
0
0.01
0.01
0
0
0
0
-0.01
0.01
0.01
0.01
0.03
0.03
0.26
0.29
0.9
0.34
0.09
0.1
0.03
0.13
-0.09
-0.21
-0.01
0.2
-0.11
-0.09
-0.06
-0.21
-0.36
-0.21
-0.01
-0.21
-0.16
0.03
-0.14
-0.11
0.07
-0.01
-0.06
-0.09
0.09
0.04
0.04
0.01
0.01
-0.07
-0.03
0
0.07
0.07
0.07
-0.03
-0.11
0.09
0.09
-0.01
-0.01
0.07
0
-0.1
-0.04
0.14
0.03
-0.01
0
0.04
-0.07
0.03
0.06
-0.01
-0.16
-0.34
-0.34
-0.36
-0.4
-0.1
-0.07
-0.03
0.03
0.19
0.06
0.2
0.49
0.14
-0.01
0.03
0.04
0.07
0.11
0.34
0.2
-0.04
0.01
0.21
-0.01
-0.01
0.01
-0.01
0
0.01
0.03
0
0.01
-0.01
0.01
0
-0.01
0.03
0.01
0
0.03
-0.1
-0.01
0.01
0
0.01
0.01
0
0.01
0.01
0.01
0
0.01
0
0.01
0.01
0.01
0
0
0.01
0.01
0
0.07
0.09
0.7
0.39
0.24
0.13
0.16
0.2
0.13
-0.09
-0.11
-0.37
-0.26
-0.06
-0.24
-0.3
0
-0.06
-0.06
-0.06
-0.3
-0.21
-0.01
-0.04
-0.01
0.03
0.01
0.03
-0.03
-0.03
0.04
0.04
0.07
-0.01
-0.03
0.03
-0.01
0.04
-0.03
-0.07
-0.03
-0.03
-0.06
-0.13
-0.21
-0.31
-0.31
-0.27
-0.2
-0.13
-0.19
0
0.16
0.27
0.17
0.2
0.33
0.19
-0.1
-0.06
0.13
-0.01
-0.03
0.21
-0.27
0.21
-0.1
0.04
0.03
-0.07
0
0
0.01
0
-0.01
-0.06
0
0.01
0.01
0.01
0
0
0.01
0.01
0.01
0
0.01
0
0.01
0.01
0
0
0
0.01
0
0
0
0
0.01
0
0
0
0.01
0
0.01
0.01
0.01
0.01
0
0.01
0
0.01
0
0.01
0
0.01
0.01
0
0.01
0
0
0
0.01
0
0
0.01
0
0.01
0.01
0.01
0
